h3_index,h3_resolution,hex_lat,hex_lon,expected_unit_count,max_p_any_unit,contributing_units
852d710bfffffff,5,46.2624,38.6199,0.00214,0.000502,29
852d2d0ffffffff,5,45.235,33.7503,0.002007,0.001122,10
851e5983fffffff,5,45.8392,31.9183,0.001028,0.000656,6
851e4947fffffff,5,46.6439,35.1723,0.008642,0.001502,21
852d7513fffffff,5,46.6803,36.7869,0.012568,0.00095,31
852d5527fffffff,5,45.4648,41.1559,0.001067,0.000967,6
852d549bfffffff,5,44.4811,38.9568,0.000861,0.000668,7
852d2907fffffff,5,45.1829,35.2103,0.001037,0.000396,10
851e49d3fffffff,5,47.2121,34.83,0.012928,0.002877,23
851e4a87fffffff,5,46.6364,33.095,0.008244,0.005598,12
852d29bbfffffff,5,45.3564,34.9066,0.001154,0.000446,10
852d5007fffffff,5,44.2207,41.1807,0.000855,0.000787,4
852d7653fffffff,5,44.4805,36.4077,0.000833,0.000606,11
852d0d23fffffff,5,44.0257,37.6361,0.00081,0.000754,6
852d55dbfffffff,5,44.8454,39.9314,0.000866,0.000484,6
852d2d9bfffffff,5,45.3385,32.8606,0.001429,0.000692,10
851e4e67fffffff,5,46.8281,32.5507,0.007655,0.004875,10
851e4893fffffff,5,47.6067,33.7457,0.00351,0.001253,17
851e4bc7fffffff,5,46.2453,34.1721,0.002887,0.001374,17
852d5147fffffff,5,44.6169,42.1251,0.001124,0.001108,4
852d410bfffffff,5,47.6924,42.0466,0.000309,0.000221,5
852d426bfffffff,5,45.6008,42.0537,0.001076,0.001049,5
852d62c3fffffff,5,47.2275,37.4911,0.058517,0.003556,37
851e4d07fffffff,5,47.8299,35.0782,0.01389,0.003014,32
852d2c3bfffffff,5,44.5254,32.9445,0.002446,0.001653,6
851e4d27fffffff,5,47.6285,35.6172,0.026076,0.005623,33
852d424bfffffff,5,45.4002,41.5704,0.001152,0.001099,5
851e4873fffffff,5,46.8142,33.8227,0.006012,0.00362,17
852d2d7bfffffff,5,44.9468,33.9226,0.002514,0.001621,10
852d438bfffffff,5,46.8547,42.0495,0.000406,0.000292,5
851e49b3fffffff,5,47.2035,35.8706,0.026918,0.005662,31
852d5507fffffff,5,45.2616,40.6812,0.001005,0.000826,6
852d44cbfffffff,5,46.8515,39.0953,0.004235,0.000608,28
852d4037fffffff,5,47.3675,41.4017,0.0005,0.000298,6
852d6683fffffff,5,47.849,35.8999,0.029475,0.004019,39
852d7673fffffff,5,44.6764,36.8962,0.001006,0.000788,11
852d5027fffffff,5,44.4193,41.6501,0.001033,0.000997,4
852d29dbfffffff,5,44.7474,34.4479,0.001885,0.001032,10
851e4aa7fffffff,5,46.4421,33.6355,0.005158,0.003478,12
852d460bfffffff,5,46.0324,40.1054,0.000831,0.000379,12
852d722bfffffff,5,44.6631,38.67,0.000974,0.000779,7
851e4c33fffffff,5,48.0002,33.7067,0.001859,0.00033,17
852d51b3fffffff,5,45.3673,41.7778,0.001177,0.001139,5
852d54bbfffffff,5,44.6647,39.4438,0.000841,0.000506,7
852d7533fffffff,5,46.8669,37.2891,0.020916,0.001308,34
852d289bfffffff,5,44.3297,33.4717,0.002769,0.001934,6
851e4967fffffff,5,46.4408,35.7026,0.007159,0.000961,30
852d736bfffffff,5,45.0289,39.6475,0.000884,0.000418,6
851e59a3fffffff,5,45.6492,32.4587,0.001214,0.000778,10
851e4d73fffffff,5,47.6069,34.7969,0.012232,0.002696,31
852d2ca7fffffff,5,44.9576,32.6807,0.00172,0.001004,6
852d42b7fffffff,5,46.5327,41.415,0.0006,0.000433,6
852d2d2ffffffff,5,45.4412,34.2433,0.001415,0.000609,10
852d2813fffffff,5,44.2769,33.9102,0.002421,0.001602,6
852d74abfffffff,5,46.1233,36.09,0.003737,0.000478,20
851e4827fffffff,5,46.8445,34.6379,0.007739,0.001153,17
852d5433fffffff,5,44.5904,39.8653,0.000806,0.000423,6
852d7017fffffff,5,45.7843,37.4865,0.001851,0.000562,15
852d2953fffffff,5,44.6908,34.8862,0.001239,0.000556,10
852d6277fffffff,5,47.3407,38.4361,0.039229,0.001854,36
852d72b3fffffff,5,45.0593,37.8763,0.001206,0.000884,15
852d5573fffffff,5,44.9646,40.8257,0.001047,0.000906,5
852d4693fffffff,5,46.4119,39.3287,0.001472,0.000385,24
852d7157fffffff,5,46.1539,38.4796,0.002001,0.000474,29
852d40a3fffffff,5,47.4279,40.9715,0.000697,0.000432,12
852d4677fffffff,5,46.1212,40.4476,0.000783,0.000447,6
851e4b7bfffffff,5,45.7007,34.2938,0.001377,0.0006,12
852d7297fffffff,5,44.9815,37.5232,0.001188,0.000892,11
852d7173fffffff,5,46.2264,38.8367,0.001729,0.000436,25
852d625bfffffff,5,46.9075,37.8714,0.019704,0.001256,34
852d558ffffffff,5,45.323,40.2701,0.000918,0.000627,6
852d7607fffffff,5,44.9674,36.7376,0.00108,0.00072,11
851e480bfffffff,5,46.9558,33.7345,0.006196,0.003802,17
852d296ffffffff,5,44.8333,35.8125,0.00087,0.000404,10
851e4a3bfffffff,5,46.094,33.2253,0.003691,0.002458,10
852d73d7fffffff,5,45.3563,38.5063,0.001154,0.000696,15
852d2d13fffffff,5,45.2876,33.3062,0.001859,0.001019,10
852d7033fffffff,5,45.8607,37.8432,0.001829,0.000532,15
851e5987fffffff,5,45.8157,32.1437,0.001314,0.00083,10
852d4413fffffff,5,47.2379,39.2815,0.007269,0.00062,31
851e494bfffffff,5,46.5599,34.8098,0.00577,0.000789,17
852d7517fffffff,5,46.7905,36.9272,0.016726,0.001122,34
852d4463fffffff,5,47.0087,39.9946,0.001469,0.000412,24
852d74c7fffffff,5,45.7844,35.6755,0.001888,0.000331,17
852d7083fffffff,5,45.8509,37.0502,0.002159,0.000481,16
852d282ffffffff,5,44.4291,34.8345,0.001214,0.000565,6
851e4a8bfffffff,5,46.5455,32.7316,0.008105,0.005152,10
851e5937fffffff,5,45.3633,32.6374,0.00119,0.000646,10
852d7657fffffff,5,44.5947,36.5439,0.000903,0.000667,11
852d661bfffffff,5,47.5346,36.2932,0.045892,0.004368,37
852d42d3fffffff,5,45.7939,40.8034,0.00089,0.000706,6
852d2cc3fffffff,5,44.2133,32.1046,0.000797,0.000502,4
851e4d8ffffffff,5,48.111,34.9047,0.007658,0.001249,35
852d71c3fffffff,5,46.2244,38.0446,0.0029,0.000578,29
852d7387fffffff,5,45.7202,38.7087,0.001221,0.000502,15
851e4bcbfffffff,5,46.1573,33.8109,0.002924,0.001831,12
852d514bfffffff,5,44.3511,42.0577,0.000995,0.000979,2
852d7303fffffff,5,45.3939,39.074,0.000999,0.000532,13
852d62c7fffffff,5,47.3358,37.6329,0.076209,0.005037,37
851e4d0bfffffff,5,47.7478,34.71,0.009851,0.001976,30
852d424ffffffff,5,45.5171,41.7073,0.00112,0.001075,5
852d51cffffffff,5,44.6849,41.7154,0.001158,0.001123,5
852d2b83fffffff,5,44.2548,35.135,0.000849,0.000446,6
852d620bfffffff,5,47.2663,38.0756,0.048589,0.002271,37
852d7247fffffff,5,44.3293,38.2582,0.000928,0.000827,7
851e4877fffffff,5,46.7868,34.0486,0.005636,0.00274,17
852d7443fffffff,5,45.4653,36.0598,0.001323,0.000392,17
852d4627fffffff,5,46.5064,40.6438,0.000714,0.000331,12
852d438ffffffff,5,46.9726,42.1921,0.000347,0.000239,5
852d4053fffffff,5,46.625,40.7804,0.000677,0.000305,12
852d76dbfffffff,5,44.5425,35.975,0.000789,0.000456,11
851e49b7fffffff,5,47.1723,36.0947,0.028437,0.004892,34
852d508ffffffff,5,44.2908,40.7723,0.000816,0.000692,4
851e4b0ffffffff,5,45.9313,34.5675,0.001755,0.000535,17
852d7583fffffff,5,46.8556,36.4833,0.018414,0.001923,31
852d7107fffffff,5,46.5144,38.6839,0.003259,0.00061,29
852d550bfffffff,5,44.996,40.6211,0.000998,0.000813,6
852d44cffffffff,5,46.9714,39.2272,0.004535,0.000591,31
851e6b6ffffffff,5,48.3088,34.3585,0.00271,0.000472,21
852d5523fffffff,5,45.3475,41.021,0.00107,0.000953,6
852d5077fffffff,5,44.0383,41.4526,0.000776,0.000737,3
852d76c3fffffff,5,44.6573,36.111,0.000842,0.000511,11
852d759bfffffff,5,46.7448,36.3433,0.014402,0.001769,31
852d2903fffffff,5,45.0675,35.0741,0.001073,0.000456,10
851e49cffffffff,5,46.9285,35.0019,0.011919,0.002523,21
852d403bfffffff,5,47.0994,41.3348,0.000509,0.00023,6
852d09b3fffffff,5,44.036,38.4088,0.000769,0.000696,6
852d460ffffffff,5,46.1508,40.2388,0.000806,0.000377,12
852d722ffffffff,5,44.7736,38.8078,0.000971,0.000736,7
851e4c37fffffff,5,47.9729,33.9362,0.002614,0.00043,17
852d2d97fffffff,5,45.5997,32.9069,0.00144,0.000854,10
852d51b7fffffff,5,45.484,41.9154,0.001136,0.001104,5
852d417bfffffff,5,47.5099,42.3364,0.00024,0.000137,5
852d745bfffffff,5,45.3517,35.9225,0.001164,0.000377,16
851e488ffffffff,5,47.3251,33.9233,0.005279,0.002036,17
852d736ffffffff,5,45.1373,39.7863,0.000887,0.000432,6
851e4d77fffffff,5,47.5776,35.0238,0.016074,0.003853,30
852d2cabfffffff,5,44.6944,32.6354,0.001843,0.001124,5
852d4267fffffff,5,45.868,42.1228,0.000921,0.000891,5
852d42bbfffffff,5,46.2653,41.3492,0.000718,0.000582,6
852d2c57fffffff,5,44.1657,32.5458,0.001311,0.000684,4
851e4d23fffffff,5,47.659,35.391,0.021565,0.005023,32
852d731bfffffff,5,45.2847,38.9349,0.00102,0.000606,13
852d2817fffffff,5,44.3951,34.0442,0.002454,0.001615,6
852d74affffffff,5,46.2354,36.2288,0.004751,0.000545,30
852d5437fffffff,5,44.6992,40.0035,0.000842,0.000497,6
852d5163fffffff,5,44.6979,42.4676,0.001092,0.001084,2
852d2b17fffffff,5,44.1959,35.5687,0.000673,0.000309,6
852d701bfffffff,5,45.5286,37.4265,0.001503,0.000685,15
